ID,Genre,Senior,Enfants,Anciennete,Multi-lignes,Service Internet,Autres Services,Partenaire,Contrat,Facturation electronique,Mode de paiement,charges mensuelles,Charges totales,target
33703954,Femme,1,Non,6,Non,Fibre optique,Oui,Non,Mensuel,Non,Cheque electronique,"74,4","434,1",Oui
51386045,Femme,0,Oui,12,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"76,6",893,Non
274322,Femme,0,Oui,72,Non,DSL,Non,Oui,Bisannuel,Oui,Cheque electronique,60,4264,Non
51426049,Homme,1,Non,29,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"94,45","2653,65",Oui
36934334,Homme,0,Non,31,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Carte bancaire,"90,55","2929,75",Non
13611606,Homme,0,Non,65,Non,Non,Oui,Non,Bisannuel,Oui,Carte bancaire,"19,55","1218,65",Non
33823967,Homme,0,Oui,72,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Carte bancaire,"107,7","7919,8",Non
15261796,Femme,0,Non,19,Oui,Fibre optique,Oui,Oui,Mensuel,Non,Cheque papier,"89,65","1761,05",Oui
44505231,Homme,0,Oui,58,Oui,Fibre optique,Oui,Oui,Bisannuel,Non,Virement bancaire,"94,35","5563,65",Non
52196133,Femme,0,Non,67,Non,DSL,Non,Non,Mensuel,Oui,Carte bancaire,"53,4","3579,15",Non
18972232,Homme,0,Non,10,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,70,740,Oui
28343322,Femme,0,Non,64,Oui,Non,Oui,Oui,Bisannuel,Non,Cheque papier,"25,55","1714,95",Non
19412284,Homme,0,Non,1,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque papier,"71,55","71,55",Oui
38494517,Homme,0,Oui,72,Oui,DSL,Oui,Oui,Bisannuel,Oui,Virement bancaire,"87,55","6463,15",Non
29913512,Homme,0,Non,53,Oui,Non,Oui,Non,Bisannuel,Non,Cheque papier,"24,6",1279,Non
36464276,Femme,0,Non,1,Oui,Non,Oui,Non,Mensuel,Oui,Cheque papier,"25,75","25,75",Non
9451113,Femme,1,Non,71,Oui,DSL,Oui,Non,Bisannuel,Non,Cheque papier,"89,85","6293,45",Non
47045534,Femme,1,Non,21,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Virement bancaire,"95,4","2025,1",Non
57676787,Femme,0,Non,11,Non,DSL,Oui,Non,Mensuel,Non,Carte bancaire,"48,55",501,Oui
295349,Femme,0,Non,23,Non,DSL,Non,Non,Mensuel,Oui,Cheque electronique,"44,95","996,85",Non
18402164,Homme,1,Non,29,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"98,5","3004,15",Oui
33523932,Femme,0,Non,25,Non,DSL,Oui,Oui,Mensuel,Oui,Cheque papier,"71,05","1837,7",Non
298352,Homme,0,Oui,17,Non,DSL,Oui,Non,Annuel,Non,Cheque papier,"44,6","681,4",Non
6875,Femme,0,Oui,3,Non,DSL,Oui,Non,Mensuel,Oui,Virement bancaire,"64,5","177,4",Non
48715731,Homme,0,Non,67,Non,Non,Oui,Non,Bisannuel,Oui,Cheque papier,"19,8","1311,3",Non
736872,Homme,0,Oui,57,Non,Fibre optique,Oui,Oui,Annuel,Oui,Carte bancaire,"97,55",5598,Non
45535346,Homme,0,Non,26,Non,Fibre optique,Oui,Non,Mensuel,Non,Cheque electronique,"89,8","2335,3",Oui
44615244,Homme,0,Non,19,Non,Fibre optique,Oui,Non,Annuel,Oui,Carte bancaire,"87,7","1725,95",Non
42965047,Femme,0,Non,1,Non,DSL,Oui,Non,Mensuel,Non,Cheque papier,"45,15","45,15",Non
36224246,Homme,0,Oui,63,Non,Non,Oui,Oui,Bisannuel,Non,Cheque papier,"19,7","1275,85",Non
15031769,Femme,0,Non,63,Non,DSL,Oui,Non,Annuel,Non,Carte bancaire,"58,55","3503,5",Non
22272609,Homme,0,Oui,7,Non,DSL,Non,Oui,Mensuel,Oui,Cheque electronique,"34,5","279,25",Oui
150174,Femme,0,Non,53,Non,Fibre optique,Oui,Oui,Annuel,Oui,Virement bancaire,"94,85","5000,2",Oui
756894,Femme,0,Non,1,Non,DSL,Non,Non,Mensuel,Non,Cheque electronique,"24,6","24,6",Oui
55186495,Femme,0,Oui,26,Non,DSL,Non,Non,Mensuel,Oui,Cheque papier,"29,8","786,5",Non
34794080,Femme,0,Non,10,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Carte bancaire,"78,15","765,15",Non
17032009,Femme,0,Oui,4,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque papier,"87,1","341,45",Oui
54536412,Homme,1,Non,2,Non,Fibre optique,Oui,Oui,Mensuel,Non,Cheque electronique,"70,1","141,65",Non
20942457,Homme,0,Oui,47,Oui,Non,Oui,Oui,Bisannuel,Non,Cheque papier,"24,55","1160,45",Non
169196,Femme,0,Non,20,Non,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"96,55","1901,65",Non
21442518,Homme,1,Non,1,Non,Fibre optique,Oui,Non,Mensuel,Oui,Virement bancaire,"69,5","69,5",Oui
376440,Homme,0,Non,1,Non,DSL,Oui,Non,Mensuel,Non,Cheque papier,"55,05","55,05",Non
36514282,Homme,0,Non,50,Non,DSL,Non,Non,Mensuel,Oui,Cheque papier,35,"1782,4",Non
8591014,Femme,0,Non,1,Non,DSL,Oui,Non,Mensuel,Non,Cheque electronique,"49,5","49,5",Non
32603827,Homme,0,Oui,0,Oui,Non,Oui,Oui,Bisannuel,Non,Cheque papier,"25,35",,Non
40014703,Homme,1,Non,54,Non,DSL,Non,Non,Annuel,Oui,Cheque electronique,"55,45","2966,95",Non
21912567,Femme,0,Oui,65,Oui,DSL,Oui,Oui,Bisannuel,Non,Virement bancaire,"91,55","5963,95",Non
378442,Femme,1,Non,49,Oui,Fibre optique,Oui,Non,Mensuel,Non,Carte bancaire,"101,55","5070,4",Non
27053168,Femme,0,Non,64,Non,DSL,Oui,Oui,Bisannuel,Oui,Cheque papier,"74,35","4759,55",Non
22682659,Femme,0,Oui,14,Non,Non,Oui,Oui,Bisannuel,Non,Cheque papier,"18,8","255,55",Non
12941530,Femme,0,Non,59,Non,Non,Oui,Oui,Bisannuel,Non,Virement bancaire,"18,4","1057,85",Non
24472858,Femme,0,Oui,47,Non,DSL,Oui,Oui,Bisannuel,Non,Virement bancaire,"63,8","3007,25",Non
14321688,Homme,0,Oui,12,Oui,Non,Oui,Oui,Annuel,Non,Cheque papier,"26,4","314,95",Non
26893148,Femme,0,Non,15,Non,Fibre optique,Oui,Oui,Mensuel,Non,Cheque electronique,"101,75","1669,4",Non
41804911,Femme,0,Non,30,Non,DSL,Oui,Non,Annuel,Non,Virement bancaire,"85,35","2530,4",Oui
29253431,Homme,0,Oui,53,Non,Fibre optique,Oui,Non,Annuel,Non,Cheque electronique,"95,95","5036,9",Non
38334498,Homme,1,Non,60,Non,Fibre optique,Oui,Oui,Annuel,Oui,Cheque electronique,"97,95",5867,Non
46235430,Femme,0,Oui,72,Oui,DSL,Oui,Oui,Bisannuel,Oui,Virement bancaire,"79,5","5661,7",Non
45685364,Homme,0,Oui,70,Oui,Non,Oui,Oui,Bisannuel,Non,Cheque papier,"25,35","1715,15",Non
35204131,Femme,0,Non,10,Non,DSL,Non,Non,Mensuel,Non,Cheque electronique,"36,25",374,Non
841989,Homme,0,Oui,27,Non,Non,Oui,Non,Mensuel,Non,Cheque papier,"19,15","537,35",Non
50135895,Homme,0,Non,45,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Carte bancaire,"100,85",4740,Oui
11891405,Femme,0,Non,35,Oui,Non,Oui,Non,Bisannuel,Non,Virement bancaire,"23,3","797,1",Non
175203,Homme,0,Oui,71,Oui,Fibre optique,Oui,Oui,Bisannuel,Non,Cheque electronique,"105,55","7405,5",Non
27513220,Femme,0,Oui,24,Oui,Non,Oui,Oui,Bisannuel,Non,Cheque papier,"24,7","571,75",Non
9271093,Homme,0,Non,70,Non,DSL,Oui,Oui,Bisannuel,Non,Carte bancaire,"64,95","4523,25",Non
32373802,Femme,1,Non,18,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"85,45","1505,85",Oui
4551,Femme,1,Non,43,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"90,25","3838,75",Non
12601494,Homme,0,Non,11,Non,Fibre optique,Oui,Non,Mensuel,Oui,Virement bancaire,"79,5","795,65",Non
10961296,Femme,0,Oui,70,Oui,DSL,Oui,Oui,Bisannuel,Oui,Virement bancaire,"80,6","5460,2",Non
40744788,Femme,0,Non,4,Non,DSL,Oui,Oui,Mensuel,Non,Cheque papier,"54,7","235,05",Non
52176131,Femme,0,Non,58,Non,DSL,Oui,Non,Bisannuel,Oui,Carte bancaire,"64,9","3795,45",Non
29133414,Femme,0,Oui,29,Non,Fibre optique,Oui,Oui,Mensuel,Oui,Carte bancaire,"87,8","2621,75",Non
11871403,Femme,0,Oui,18,Non,DSL,Non,Non,Mensuel,Oui,Cheque electronique,35,553,Oui
50805975,Homme,0,Oui,10,Non,Non,Oui,Oui,Mensuel,Oui,Carte bancaire,"20,05","218,5",Non
57526772,Homme,0,Oui,31,Non,Non,Oui,Oui,Mensuel,Oui,Cheque electronique,"20,65","702,05",Non
10301219,Homme,0,Non,24,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Carte bancaire,"90,55","2282,55",Oui
57806800,Femme,0,Non,70,Oui,Fibre optique,Oui,Non,Bisannuel,Oui,Cheque papier,"111,15","7737,55",Non
300354,Homme,0,Oui,4,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Virement bancaire,"84,8","371,9",Oui
57516771,Femme,0,Oui,4,Non,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque papier,"78,9","299,75",Non
14721732,Femme,1,Non,1,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"69,6","69,6",Oui
283333,Homme,0,Non,46,Oui,Fibre optique,Oui,Non,Annuel,Oui,Carte bancaire,"94,9","4422,95",Non
25693002,Homme,0,Non,9,Non,Non,Oui,Non,Mensuel,Non,Cheque papier,"20,4","181,8",Non
31583708,Homme,0,Oui,69,Non,Non,Oui,Oui,Bisannuel,Non,Virement bancaire,"19,9","1356,7",Non
47435581,Homme,0,Non,48,Non,Non,Oui,Non,Annuel,Non,Virement bancaire,"19,95","1004,5",Non
52346149,Femme,0,Non,69,Oui,DSL,Oui,Non,Bisannuel,Oui,Cheque papier,"66,9","4577,9",Non
38614530,Homme,1,Non,9,Non,DSL,Oui,Non,Mensuel,Non,Cheque papier,"49,2","447,9",Non
39804682,Homme,1,Non,9,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"83,85","790,15",Oui
56606663,Femme,0,Non,47,Non,DSL,Non,Non,Annuel,Non,Carte bancaire,"39,65","1798,65",Non
18312153,Femme,0,Non,1,Oui,DSL,Oui,Non,Mensuel,Oui,Cheque electronique,"50,1","50,1",Non
21332506,Femme,0,Oui,34,Non,Non,Oui,Oui,Annuel,Oui,Virement bancaire,"20,1","682,1",Non
29153416,Femme,0,Oui,68,Oui,Fibre optique,Oui,Oui,Annuel,Oui,Cheque electronique,83,"5685,8",Oui
27143177,Femme,0,Non,51,Oui,Non,Oui,Oui,Bisannuel,Non,Cheque papier,"25,5","1281,25",Non
48535709,Femme,1,Oui,11,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Carte bancaire,"78,1","864,85",Non
25943031,Homme,0,Non,1,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"79,55","79,55",Oui
37814436,Homme,0,Non,17,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Virement bancaire,"80,5","1336,9",Non
40064710,Femme,1,Non,56,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"96,85","5219,65",Non
30233548,Homme,1,Non,70,Oui,DSL,Oui,Oui,Bisannuel,Non,Carte bancaire,"90,05","6333,4",Non
23182714,Homme,0,Non,1,Non,Non,Oui,Non,Mensuel,Oui,Cheque papier,"20,45","20,45",Non
43815149,Homme,0,Non,65,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Cheque electronique,"99,35","6347,55",Non
54516410,Homme,0,Oui,43,Non,Non,Oui,Oui,Annuel,Oui,Cheque papier,"19,2","776,25",Non
257302,Femme,1,Non,4,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"95,45","396,1",Oui
507593,Homme,0,Oui,63,Oui,DSL,Oui,Oui,Bisannuel,Non,Carte bancaire,"83,5",5435,Non
28553348,Homme,0,Oui,23,Non,Non,Oui,Oui,Bisannuel,Non,Cheque papier,"20,9",454,Non
99110,Homme,0,Oui,72,Non,Non,Oui,Oui,Bisannuel,Non,Carte bancaire,"19,4","1363,25",Non
45265317,Homme,0,Oui,49,Oui,Fibre optique,Oui,Oui,Annuel,Oui,Cheque electronique,"93,65","4520,15",Non
744882,Homme,1,Non,26,Non,Non,Oui,Non,Annuel,Non,Carte bancaire,"19,3","504,2",Non
20992462,Femme,0,Non,70,Non,Non,Oui,Non,Annuel,Non,Virement bancaire,"19,7","1341,5",Non
57056717,Femme,0,Non,3,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Carte bancaire,"74,1",228,Oui
13751621,Femme,0,Oui,2,Non,DSL,Non,Oui,Mensuel,Non,Virement bancaire,"29,05","44,75",Non
58586893,Femme,0,Oui,48,Non,Fibre optique,Oui,Oui,Annuel,Oui,Virement bancaire,"99,7","4977,2",Non
50645954,Homme,0,Non,1,Non,DSL,Oui,Non,Mensuel,Oui,Cheque papier,"50,7","50,7",Non
35194130,Homme,0,Oui,34,Non,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque papier,"84,05","2909,95",Non
41744903,Femme,0,Non,24,Non,DSL,Oui,Non,Mensuel,Non,Carte bancaire,"56,35","1381,2",Non
42144951,Femme,0,Non,4,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"91,65","365,4",Oui
11571370,Femme,0,Non,33,Oui,DSL,Oui,Non,Mensuel,Oui,Cheque papier,"60,9","2033,85",Non
43565121,Homme,0,Oui,7,Non,DSL,Oui,Oui,Annuel,Oui,Cheque electronique,"49,75","331,3",Oui
31653715,Homme,0,Oui,69,Non,DSL,Oui,Oui,Bisannuel,Oui,Virement bancaire,"59,75","4069,9",Non
51966107,Homme,0,Non,2,Non,DSL,Oui,Non,Mensuel,Oui,Cheque papier,"55,1","113,35",Oui
14371695,Femme,0,Non,1,Non,DSL,Non,Non,Mensuel,Oui,Cheque electronique,"34,7","34,7",Oui
366430,Femme,0,Non,68,Oui,DSL,Oui,Oui,Annuel,Non,Virement bancaire,"58,25","3975,7",Non
19782324,Femme,0,Non,29,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Carte bancaire,"98,6","2933,2",Oui
30703600,Femme,0,Oui,45,Oui,DSL,Oui,Oui,Mensuel,Non,Cheque papier,"81,3","3541,1",Non
402470,Femme,0,Oui,13,Non,DSL,Oui,Oui,Mensuel,Non,Cheque electronique,"55,95","734,35",Oui
52026114,Homme,0,Non,21,Oui,Fibre optique,Oui,Non,Mensuel,Non,Cheque papier,"75,3","1570,7",Non
35674183,Femme,1,Non,29,Oui,Fibre optique,Oui,Non,Mensuel,Non,Cheque electronique,"98,65","2862,75",Oui
9491117,Femme,0,Non,38,Oui,Non,Oui,Non,Annuel,Oui,Cheque electronique,"24,25","914,4",Non
51446051,Homme,0,Non,61,Oui,Fibre optique,Oui,Oui,Mensuel,Non,Virement bancaire,"99,4","5943,65",Non
1922,Homme,0,Non,12,Non,Non,Oui,Oui,Annuel,Non,Virement bancaire,"19,8","202,25",Non
229269,Homme,0,Non,59,Non,Non,Oui,Non,Bisannuel,Non,Cheque papier,"19,35","1099,6",Oui
41764906,Femme,0,Oui,58,Non,Non,Oui,Oui,Bisannuel,Oui,Cheque papier,"19,85","1158,85",Non
668785,Homme,0,Oui,63,Non,DSL,Non,Non,Annuel,Oui,Virement bancaire,"40,6","2588,95",Non
218258,Homme,0,Non,50,Oui,Fibre optique,Oui,Non,Annuel,Non,Carte bancaire,"114,35","5791,1",Non
49945872,Homme,0,Non,24,Oui,DSL,Oui,Non,Mensuel,Oui,Virement bancaire,"55,65","1400,55",Oui
45935393,Homme,0,Oui,63,Non,DSL,Non,Oui,Bisannuel,Non,Virement bancaire,"39,35","2395,05",Non
21492524,Femme,0,Oui,47,Non,Non,Oui,Oui,Bisannuel,Non,Carte bancaire,"20,25","873,4",Non
27073170,Homme,0,Oui,52,Non,DSL,Oui,Oui,Annuel,Oui,Cheque electronique,"68,75","3482,85",Non
43785145,Femme,1,Non,3,Non,DSL,Non,Oui,Mensuel,Oui,Cheque electronique,"30,75","82,85",Non
585687,Homme,0,Non,51,Oui,Non,Oui,Non,Annuel,Oui,Virement bancaire,"24,6","1266,4",Non
30663595,Femme,0,Non,9,Non,DSL,Non,Non,Mensuel,Non,Cheque electronique,"40,75","359,4",Non
43865155,Femme,0,Oui,17,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"104,2","1743,5",Oui
19652309,Homme,0,Oui,71,Non,Fibre optique,Oui,Oui,Annuel,Oui,Virement bancaire,"104,65","7288,4",Non
38854562,Femme,0,Oui,8,Oui,DSL,Oui,Oui,Mensuel,Non,Cheque electronique,"55,75","446,8",Non
38034462,Homme,0,Non,29,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"94,2","2607,6",Non
57886809,Homme,0,Non,39,Non,Fibre optique,Oui,Non,Bisannuel,Oui,Cheque electronique,"100,45","3801,7",Non
37514402,Femme,1,Oui,46,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"110,2","4972,1",Non
777917,Femme,1,Non,23,Non,Fibre optique,Oui,Non,Mensuel,Oui,Virement bancaire,"75,4","1643,55",Non
23022697,Femme,0,Non,68,Non,DSL,Non,Non,Bisannuel,Non,Cheque papier,"38,9","2719,2",Non
10181200,Femme,0,Non,17,Oui,Fibre optique,Oui,Oui,Mensuel,Non,Cheque electronique,"78,9","1348,95",Non
16061893,Homme,1,Non,4,Non,DSL,Non,Non,Mensuel,Oui,Carte bancaire,"50,95","207,35",Non
38954577,Homme,0,Oui,16,Non,Non,Oui,Oui,Mensuel,Non,Cheque electronique,"19,75","313,4",Non
27923272,Homme,1,Non,12,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"101,35","1218,55",Oui
34063995,Femme,1,Non,54,Oui,Fibre optique,Oui,Oui,Annuel,Oui,Carte bancaire,"101,5","5373,1",Oui
31823736,Femme,0,Non,2,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"84,05","134,05",Non
14911754,Femme,1,Non,72,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Virement bancaire,"96,6","6827,5",Non
35454160,Femme,1,Non,59,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"89,75","5496,9",Non
22922686,Femme,0,Non,72,Oui,Fibre optique,Oui,Oui,Bisannuel,Non,Virement bancaire,"100,65","7334,05",Non
39074591,Femme,1,Non,57,Oui,Fibre optique,Oui,Non,Bisannuel,Non,Carte bancaire,"101,3","5779,6",Non
19262268,Femme,0,Non,72,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Carte bancaire,"113,65","8124,2",Non
44755262,Homme,1,Non,54,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Cheque electronique,"110,45","6077,75",Non
28603353,Femme,0,Non,1,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque papier,"85,45","85,45",Oui
15931878,Homme,0,Non,72,Oui,DSL,Oui,Non,Bisannuel,Non,Carte bancaire,"88,55","6362,35",Non
517603,Femme,0,Oui,66,Oui,Fibre optique,Oui,Oui,Annuel,Oui,Virement bancaire,"74,25","4859,25",Non
321379,Femme,0,Non,61,Oui,DSL,Oui,Non,Bisannuel,Non,Cheque electronique,"89,65","5308,7",Non
36124234,Femme,0,Non,33,Non,DSL,Non,Oui,Bisannuel,Non,Virement bancaire,"59,55","2016,3",Non
27183181,Femme,0,Non,3,Non,Non,Oui,Non,Mensuel,Non,Cheque papier,20,"63,6",Non
40814795,Homme,0,Non,2,Non,Non,Oui,Non,Mensuel,Non,Cheque papier,"19,35","46,35",Non
36644298,Femme,0,Non,45,Oui,DSL,Oui,Non,Bisannuel,Non,Cheque papier,"73,55","3349,1",Non
217257,Femme,0,Oui,61,Oui,Fibre optique,Oui,Oui,Bisannuel,Non,Carte bancaire,"115,1","7008,15",Non
26413084,Homme,0,Oui,60,Oui,Non,Oui,Oui,Annuel,Non,Carte bancaire,"23,95","1506,4",Non
45505343,Femme,0,Non,37,Non,DSL,Oui,Non,Mensuel,Oui,Cheque electronique,"64,75","2345,2",Oui
360424,Homme,0,Oui,44,Oui,Non,Oui,Oui,Annuel,Non,Cheque papier,"25,7","1110,5",Non
52306145,Homme,1,Non,23,Non,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,90,"2024,1",Non
33153890,Homme,0,Non,13,Non,Non,Oui,Non,Annuel,Non,Carte bancaire,"19,3","259,65",Non
35924212,Homme,1,Non,24,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Carte bancaire,"102,95","2496,7",Oui
23062701,Femme,0,Non,35,Non,DSL,Non,Non,Mensuel,Non,Cheque electronique,"24,15","812,5",Non
10521243,Femme,0,Non,21,Non,DSL,Non,Oui,Mensuel,Non,Cheque electronique,"28,5","629,35",Non
54156370,Homme,1,Non,67,Non,Fibre optique,Oui,Non,Bisannuel,Oui,Cheque electronique,"105,05","7171,7",Non
759898,Femme,0,Non,53,Oui,Fibre optique,Oui,Non,Bisannuel,Non,Cheque electronique,"105,55","5682,25",Non
46555469,Femme,0,Non,7,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"79,7","586,05",Oui
25522982,Homme,0,Non,67,Non,Non,Oui,Non,Bisannuel,Non,Virement bancaire,"20,5","1430,95",Non
37904447,Homme,1,Non,3,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"79,9","260,9",Oui
14261682,Femme,0,Non,72,Oui,Non,Oui,Oui,Bisannuel,Non,Carte bancaire,25,"1849,2",Non
50185902,Homme,0,Oui,49,Oui,Fibre optique,Oui,Oui,Mensuel,Non,Cheque electronique,"84,5","4254,85",Oui
55386517,Homme,0,Oui,1,Non,DSL,Oui,Non,Mensuel,Non,Cheque electronique,"48,95","48,95",Oui
214254,Homme,0,Oui,32,Oui,DSL,Oui,Non,Annuel,Non,Carte bancaire,"83,7","2633,3",Non
16141902,Femme,0,Non,12,Non,Non,Oui,Non,Annuel,Non,Cheque electronique,"20,15","260,7",Non
46635477,Femme,1,Non,5,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque papier,"84,85","415,55",Oui
17172023,Femme,0,Non,16,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"86,25","1340,1",Non
31013636,Femme,0,Non,72,Oui,Non,Oui,Oui,Bisannuel,Non,Cheque electronique,"24,55","1750,7",Non
57796799,Femme,0,Non,13,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque papier,"70,15","886,7",Non
29813500,Femme,0,Non,1,Non,Non,Oui,Non,Mensuel,Non,Cheque papier,"20,9","20,9",Oui
48745735,Homme,0,Oui,72,Oui,DSL,Oui,Oui,Bisannuel,Oui,Cheque papier,"89,4","6376,55",Non
17022008,Homme,0,Non,2,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"80,2","181,1",Oui
30823612,Homme,0,Non,41,Non,Fibre optique,Oui,Non,Bisannuel,Oui,Carte bancaire,"99,65","4220,35",Non
38304495,Homme,0,Non,3,Non,Fibre optique,Oui,Non,Mensuel,Non,Cheque electronique,"84,3","235,05",Non
22322616,Femme,0,Non,72,Oui,DSL,Oui,Non,Bisannuel,Oui,Virement bancaire,"91,35","6697,2",Non
196231,Homme,0,Non,54,Oui,Fibre optique,Oui,Non,Bisannuel,Oui,Carte bancaire,108,"5760,65",Non
725856,Femme,0,Oui,62,Oui,Fibre optique,Oui,Non,Annuel,Oui,Cheque electronique,"100,15","6413,65",Oui
24882906,Femme,0,Non,21,Non,Fibre optique,Oui,Oui,Annuel,Non,Cheque electronique,"79,2","1742,45",Non
15121778,Femme,0,Non,28,Oui,DSL,Oui,Non,Mensuel,Oui,Carte bancaire,"54,9","1505,15",Non
58846922,Homme,0,Non,54,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Virement bancaire,"79,85","4308,25",Non
40104717,Femme,0,Non,66,Oui,DSL,Oui,Oui,Bisannuel,Non,Virement bancaire,"66,9","4370,25",Non
47505588,Femme,1,Non,46,Non,Fibre optique,Oui,Non,Annuel,Oui,Virement bancaire,"91,3","4126,35",Non
10561248,Femme,0,Oui,24,Oui,Fibre optique,Oui,Oui,Annuel,Non,Virement bancaire,"83,15","2033,05",Non
35294142,Femme,1,Non,35,Non,DSL,Non,Non,Mensuel,Oui,Cheque electronique,"39,85","1434,6",Non
8871048,Homme,0,Non,3,Non,DSL,Oui,Non,Mensuel,Oui,Cheque papier,"50,25","152,3",Non
23122707,Homme,0,Non,2,Non,Fibre optique,Oui,Oui,Mensuel,Non,Cheque electronique,"76,4","151,8",Oui
10921292,Homme,0,Non,8,Non,Fibre optique,Oui,Oui,Mensuel,Non,Cheque electronique,75,"632,95",Oui
34944099,Homme,0,Non,1,Non,Non,Oui,Non,Mensuel,Oui,Cheque papier,"20,2","20,2",Oui
568665,Femme,0,Oui,57,Non,Non,Oui,Oui,Bisannuel,Non,Virement bancaire,"19,5","1167,6",Non
516602,Homme,0,Non,2,Non,Non,Oui,Non,Annuel,Non,Cheque papier,"19,95","47,7",Non
36044224,Homme,0,Non,3,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque papier,"70,3","220,4",Non
42314973,Femme,0,Non,71,Oui,Non,Oui,Oui,Bisannuel,Non,Carte bancaire,"25,05","1873,7",Non
36744311,Homme,0,Non,72,Non,DSL,Non,Non,Bisannuel,Oui,Virement bancaire,"65,6","4566,5",Non
139161,Femme,0,Oui,13,Non,DSL,Oui,Non,Mensuel,Oui,Cheque electronique,56,"764,55",Non
58156843,Homme,0,Non,13,Non,Non,Oui,Non,Annuel,Oui,Cheque papier,"19,95",257,Non
21422516,Femme,0,Non,64,Oui,Fibre optique,Oui,Non,Bisannuel,Oui,Virement bancaire,"115,1","7334,05",Non
22722663,Homme,0,Non,2,Non,DSL,Non,Non,Mensuel,Oui,Cheque electronique,"49,25","90,35",Oui
24372848,Femme,0,Non,26,Oui,Fibre optique,Oui,Oui,Mensuel,Non,Virement bancaire,"79,3","2015,8",Non
11491361,Femme,1,Non,13,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"95,05",1290,Oui
42565001,Homme,0,Non,6,Non,DSL,Oui,Non,Mensuel,Oui,Carte bancaire,"49,5","312,7",Non
24862904,Homme,0,Oui,12,Non,DSL,Non,Oui,Mensuel,Non,Cheque papier,"35,5","432,25",Non
36994340,Homme,0,Non,38,Oui,DSL,Oui,Oui,Annuel,Non,Carte bancaire,69,"2669,45",Non
52016113,Femme,1,Oui,66,Oui,Fibre optique,Oui,Oui,Annuel,Oui,Cheque electronique,"104,9","6891,45",Non
463539,Femme,0,Non,69,Non,Fibre optique,Oui,Oui,Annuel,Oui,Carte bancaire,"95,65","6744,2",Non
32863861,Homme,0,Oui,19,Non,DSL,Non,Non,Mensuel,Oui,Carte bancaire,"25,35","566,1",Non
37964454,Homme,0,Non,10,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"98,5","1037,75",Oui
